 9.15e-17,-4.81e-15, 1.12e-15,-9.77e-16, 1.98e-14, 4.65e-16,-4.69e-16,-8.01e-15,-1.54e-14, 2.94e-15,        1, 7.04e-16, 3.66e-15,-7.69e-15, 1.72e-14,-2.51e-13, 2.44e-13, 1.02e-13,-1.99e-15, 3.31e-15, 1.29e-14,-2.52e-15,-1.70e-13, 1.67e-13,-3.43e-14, 1.09e-15,
-6.73e-16,-6.75e-13,-3.43e-13,-4.99e-15,-3.41e-13, 6.42e-14,-5.91e-14,-6.97e-13,-5.97e-13, 1.35e-13,-4.17e-12,        1, 3.30e-13, 2.20e-14, 1.23e-12,-2.12e-11, 2.07e-11, 8.03e-12,-1.39e-13, 9.09e-14, 1.15e-12,-5.05e-13,-3.34e-12, 3.30e-12,-3.89e-12, 9.20e-14,
-5.75e-15,-1.58e-13,-2.17e-13, 3.78e-14,-9.59e-13, 1.48e-14,-1.17e-14, 8.39e-14, 2.43e-13,-3.38e-14, 6.44e-13,-3.36e-14,        1, 3.36e-13,-4.90e-14,-1.62e-12, 1.59e-12, 1.51e-12, 2.92e-15,-7.30e-14, 1.18e-13,-1.22e-13, 4.66e-12,-4.58e-12,-1.46e-12, 1.32e-14,
 4.36e-17,-2.49e-16, 1.90e-16,-8.49e-17,-6.94e-17, 1.42e-17,-3.66e-17,-2.05e-16,-9.53e-16, 1.63e-16,-2.55e-15, 4.32e-17, 1.57e-16,        1, 1.05e-15,-1.09e-14, 1.06e-14, 4.87e-15,-6.97e-17, 1.91e-16, 6.48e-16,-1.12e-16,-9.35e-15, 9.18e-15,-2.34e-15, 2.54e-17,
-1.53e-16, 3.12e-15,-8.99e-15, 2.80e-15,-7.15e-14,-2.83e-16, 2.37e-16, 1.75e-14, 2.90e-14,-5.60e-15, 1.44e-13,-2.19e-15,-3.72e-15, 2.05e-14,        1, 2.94e-13,-2.85e-13,-5.27e-14, 3.10e-15,-7.14e-15,-1.47e-14, 9.67e-16, 4.05e-13,-3.98e-13,-3.11e-14,-1.10e-15,
-3.98e-15,-4.54e-13,-2.81e-13, 3.52e-15, 6.96e-14, 4.17e-14,-3.32e-14,-2.66e-13,-3.05e-13, 8.22e-14,-3.60e-12,-1.58e-14, 2.22e-13, 9.08e-14, 7.22e-13,        1, 1.41e-11, 6.13e-12,-7.88e-14, 4.55e-14, 7.48e-13,-3.17e-13,-1.11e-12, 1.13e-12,-2.90e-12, 6.18e-14,
-1.13e-14,-3.47e-13,-4.80e-13, 9.26e-14,-2.26e-12, 3.05e-14,-2.51e-14, 2.89e-13, 7.29e-13,-1.15e-13, 1.83e-12,-8.41e-14, 3.96e-14, 8.53e-13,-3.75e-13,-5.27e-13,        1, 3.20e-12, 2.34e-14,-1.96e-13, 1.12e-13,-1.83e-13, 1.21e-11,-1.19e-11,-3.35e-12, 2.13e-14,
-3.83e-16,-1.14e-14,-1.13e-14, 1.73e-15,-5.55e-14, 1.19e-15,-9.35e-16,-1.03e-15, 4.06e-15,-3.21e-16, 1.66e-14,-1.65e-15, 3.96e-15, 1.52e-14, 7.32e-15,-2.22e-13, 2.17e-13,        1,-8.48e-16,-2.26e-15, 1.36e-14,-8.35e-15, 1.62e-13,-1.59e-13,-9.17e-14, 1.29e-15,
-2.68e-14,-2.23e-14,-6.00e-13, 1.60e-13,-5.29e-12, 7.00e-15, 7.75e-15, 9.62e-13, 1.67e-12,-2.79e-13, 9.84e-12,-1.55e-13,-1.82e-13, 1.38e-12,-1.45e-12, 1.51e-11,-1.47e-11,-3.07e-12,        1,-4.21e-13,-6.62e-13,-3.03e-14, 2.38e-11,-2.34e-11,-2.25e-12,-4.60e-14,


