 1.30e-18, 7.88e-19, 2.02e-19, 2.46e-18, 2.08e-20, 8.15e-18,-6.90e-31, 4.46e-32,-9.46e-31, 1.56e-29,-1.93e-31, 1.24e-28,-2.12e-29, 9.83e-33,-1.43e-30, 2.20e-20, 5.60e-29,-1.15e-30,-4.99e-29, 1.81e-29,-5.79e-32, 2.23e-30,-2.74e-29, 4.73e-29, 3.21e-31, 1.28e-28,
 6.19e-21, 1.64e-21, 5.93e-22,-2.28e-21, 2.11e-22, 2.01e-20, 8.91e-33,-7.68e-34, 3.51e-32,-9.20e-31,-1.22e-32, 2.73e-31, 6.11e-31,-7.96e-34, 4.11e-32, 5.79e-23,-1.15e-30, 3.96e-32, 2.48e-30,-1.80e-31, 1.86e-33,-6.05e-32, 1.59e-30,-7.95e-31, 1.09e-32,-3.45e-30,
 1.57e-19,-8.20e-20,-6.37e-19,-2.95e-18,-7.02e-20,-8.28e-18, 8.63e-31,-1.89e-32, 2.14e-30,-7.37e-29,-1.54e-30, 2.02e-28, 3.43e-29,-6.78e-32, 2.28e-30, 1.50e-20,-4.99e-29, 2.48e-30, 1.89e-28, 6.37e-30, 1.08e-31,-3.22e-30, 1.24e-28,-1.47e-29, 1.57e-30,-1.79e-28,
-8.70e-19,-6.74e-21, 1.67e-19, 4.02e-19,-1.26e-19,-2.55e-18, 1.48e-31, 2.05e-32,-2.14e-31,-4.91e-30,-3.83e-31, 1.04e-28,-4.88e-30,-6.44e-33,-3.24e-31, 4.52e-21, 1.81e-29,-1.80e-31, 6.37e-30, 1.17e-29,-1.28e-32, 5.75e-31, 6.75e-30, 2.41e-29, 4.60e-31, 3.78e-29,
-2.30e-21, 3.79e-23, 3.12e-22, 6.21e-22, 6.18e-23,-2.73e-21, 6.29e-34,-4.11e-35, 1.73e-33,-4.04e-32,-3.96e-34,-2.98e-32, 2.92e-32,-3.33e-35, 1.99e-33,-2.19e-24,-5.79e-32, 1.86e-33, 1.08e-31,-1.28e-32, 9.48e-35,-2.92e-33, 6.87e-32,-4.57e-32, 3.11e-34,-1.69e-31,
-2.89e-19,-2.16e-20, 3.99e-20,-4.08e-20, 8.65e-22, 2.07e-20,-1.39e-32, 1.77e-33,-4.95e-32, 1.09e-30, 4.79e-33, 2.92e-30,-1.02e-30, 8.81e-34,-6.78e-32, 2.81e-21, 2.23e-30,-6.05e-32,-3.22e-30, 5.75e-31,-2.92e-33, 1.14e-31,-1.94e-30, 1.82e-30,-4.55e-34, 6.00e-30,
 8.10e-19, 4.02e-19, 7.85e-19,-3.68e-18, 5.53e-20, 1.29e-17, 3.45e-31,-5.69e-33, 1.40e-30,-5.03e-29,-1.11e-30, 1.55e-28, 2.10e-29,-4.80e-32, 1.41e-30,-4.90e-22,-2.74e-29, 1.59e-30, 1.24e-28, 6.75e-30, 6.87e-32,-1.94e-30, 8.75e-29,-5.23e-30, 1.13e-30,-1.09e-28,
-8.49e-18, 4.48e-19, 1.72e-19, 5.04e-18, 5.60e-20,-4.92e-18, 5.92e-31, 5.02e-32,-9.74e-31,-7.89e-31,-6.37e-31, 2.06e-28,-1.63e-29,-3.83e-33,-1.06e-30,-1.67e-20, 4.73e-29,-7.95e-31,-1.47e-29, 2.41e-29,-4.57e-32, 1.82e-30,-5.23e-30, 6.19e-29, 8.07e-31, 1.15e-28,
 1.16e-21,-5.57e-23, 7.76e-23, 3.25e-21,-1.39e-22,-4.20e-21, 1.59e-32, 6.55e-34, 7.43e-33,-7.26e-31,-2.54e-32, 5.34e-30, 5.73e-32,-7.38e-34, 3.39e-33,-1.08e-23, 3.21e-31, 1.09e-32, 1.57e-30, 4.60e-31, 3.11e-34,-4.55e-34, 1.13e-30, 8.07e-31, 2.87e-32, 1.67e-31,
-4.89e-18,-2.44e-19, 2.74e-19, 2.35e-18,-2.79e-20,-6.41e-18,-1.23e-31, 1.05e-31,-3.14e-30, 5.98e-29, 1.16e-31, 2.04e-28,-5.82e-29, 4.71e-32,-3.94e-30, 4.14e-22, 1.28e-28,-3.45e-30,-1.79e-28, 3.78e-29,-1.69e-31, 6.00e-30,-1.09e-28, 1.15e-28, 1.67e-31, 3.51e-28,


