year,month,day,log_consumption,inflation,scaled_leisure_pct,log_rdi,log_nonconsumption,ffr,cci,log_consumption_1,inflation_1,scaled_leisure_pct_1,log_rdi_1,log_nonconsumption_1,ffr_1,cci_1,log_consumption_2,inflation_2,scaled_leisure_pct_2,log_rdi_2,log_nonconsumption_2,ffr_2,cci_2,log_consumption_3,inflation_3,scaled_leisure_pct_3,log_rdi_3,log_nonconsumption_3,ffr_3,cci_3
1977,4,1,10.020526,.018738158,.67402351,10.191992,9.6014938,.012578203,5.4035778,10.022489,.017938169,.67796457,10.184293,9.5607729,.011386704,5.3215456,10.018663,.015140492,.67866004,10.188976,9.5482073,.011887825,5.2943091,10.010287,.015119708,.67796218,10.187461,9.5536308,.012863321,5.3904405
1977,7,1,10.02473,.015293475,.67360866,10.202288,9.6268377,.014142338,5.345201,10.020526,.018738158,.67402351,10.191992,9.6014938,.012578203,5.4035778,10.022489,.017938169,.67796457,10.184293,9.5607729,.011386704,5.3215456,10.018663,.015140492,.67866004,10.188976,9.5482073,.011887825,5.2943091
1977,10,1,10.033212,.015418264,.67128873,10.21699,9.6031046,.015767174,5.2554097,10.02473,.015293475,.67360866,10.202288,9.6268377,.014142338,5.345201,10.020526,.018738158,.67402351,10.191992,9.6014938,.012578203,5.4035778,10.022489,.017938169,.67796457,10.184293,9.5607729,.011386704,5.3215456
1978,1,1,10.041337,.015919374,.67201078,10.219724,9.5883741,.016353285,5.2998161,10.033212,.015418264,.67128873,10.21699,9.6031046,.015767174,5.2554097,10.02473,.015293475,.67360866,10.202288,9.6268377,.014142338,5.345201,10.020526,.018738158,.67402351,10.191992,9.6014938,.012578203,5.4035778
1978,4,1,10.049807,.020708539,.6661849,10.225237,9.6608267,.017568015,5.3766665,10.041337,.015919374,.67201078,10.219724,9.5883741,.016353285,5.2998161,10.033212,.015418264,.67128873,10.21699,9.6031046,.015767174,5.2554097,10.02473,.015293475,.67360866,10.202288,9.6268377,.014142338,5.345201
1978,7,1,10.052527,.017744482,.66616035,10.227865,9.6695766,.019448508,5.3546977,10.049807,.020708539,.6661849,10.225237,9.6608267,.017568015,5.3766665,10.041337,.015919374,.67201078,10.219724,9.5883741,.016353285,5.2998161,10.033212,.015418264,.67128873,10.21699,9.6031046,.015767174,5.2554097
1978,10,1,10.055235,.019586956,.66432357,10.231054,9.6868935,.022871172,5.4080682,10.052527,.017744482,.66616035,10.227865,9.6695766,.019448508,5.3546977,10.049807,.020708539,.6661849,10.225237,9.6608267,.017568015,5.3766665,10.041337,.015919374,.67201078,10.219724,9.5883741,.016353285,5.2998161
1979,1,1,10.059234,.018546382,.66472942,10.237149,9.6749382,.023986585,5.4275899,10.055235,.019586956,.66432357,10.231054,9.6868935,.022871172,5.4080682,10.052527,.017744482,.66616035,10.227865,9.6695766,.019448508,5.3546977,10.049807,.020708539,.6661849,10.225237,9.6608267,.017568015,5.3766665
1979,4,1,10.058906,.027820164,.66744518,10.224262,9.6679993,.024236303,5.4731107,10.059234,.018546382,.66472942,10.237149,9.6749382,.023986585,5.4275899,10.055235,.019586956,.66432357,10.231054,9.6868935,.022871172,5.4080682,10.052527,.017744482,.66616035,10.227865,9.6695766,.019448508,5.3546977
1979,7,1,10.060513,.027227543,.66609955,10.224403,9.6720304,.025954831,5.5424395,10.058906,.027820164,.66744518,10.224262,9.6679993,.024236303,5.4731107,10.059234,.018546382,.66472942,10.237149,9.6749382,.023986585,5.4275899,10.055235,.019586956,.66432357,10.231054,9.6868935,.022871172,5.4080682
1979,10,1,10.063032,.024572792,.6657297,10.223645,9.661891,.031834312,5.6171346,10.060513,.027227543,.66609955,10.224403,9.6720304,.025954831,5.5424395,10.058906,.027820164,.66744518,10.224262,9.6679993,.024236303,5.4731107,10.059234,.018546382,.66472942,10.237149,9.6749382,.023986585,5.4275899
1980,1,1,10.059702,.029378902,.66804683,10.222779,9.6643143,.035092611,5.6401324,10.063032,.024572792,.6657297,10.223645,9.661891,.031834312,5.6171346,10.060513,.027227543,.66609955,10.224403,9.6720304,.025954831,5.5424395,10.058906,.027820164,.66744518,10.224262,9.6679993,.024236303,5.4731107
1980,4,1,10.047345,.023654174,.67492187,10.204226,9.621748,.029823251,5.5529594,10.059702,.029378902,.66804683,10.222779,9.6643143,.035092611,5.6401324,10.063032,.024572792,.6657297,10.223645,9.661891,.031834312,5.6171346,10.060513,.027227543,.66609955,10.224403,9.6720304,.025954831,5.5424395
1980,7,1,10.050474,.022539739,.67713261,10.212214,9.6024866,.023418119,5.6573896,10.047345,.023654174,.67492187,10.204226,9.621748,.029823251,5.5529594,10.059702,.029378902,.66804683,10.222779,9.6643143,.035092611,5.6401324,10.063032,.024572792,.6657297,10.223645,9.661891,.031834312,5.6171346
1980,10,1,10.058668,.024510095,.67486024,10.228176,9.6277962,.036781516,5.7664442,10.050474,.022539739,.67713261,10.212214,9.6024866,.023418119,5.6573896,10.047345,.023654174,.67492187,10.204226,9.621748,.029823251,5.5529594,10.059702,.029378902,.66804683,10.222779,9.6643143,.035092611,5.6401324
1981,1,1,10.056066,.027258633,.67344666,10.222034,9.6742811,.038394772,5.7317219,10.058668,.024510095,.67486024,10.228176,9.6277962,.036781516,5.7664442,10.050474,.022539739,.67713261,10.212214,9.6024866,.023418119,5.6573896,10.047345,.023654174,.67492187,10.204226,9.621748,.029823251,5.5529594
1981,4,1,10.05855,.016054995,.67377925,10.218506,9.6441479,.0409333,5.6984348,10.056066,.027258633,.67344666,10.222034,9.6742811,.038394772,5.7317219,10.058668,.024510095,.67486024,10.228176,9.6277962,.036781516,5.7664442,10.050474,.022539739,.67713261,10.212214,9.6024866,.023418119,5.6573896
1981,7,1,10.055136,.016723558,.67716563,10.235388,9.6692381,.040508453,5.5755701,10.05855,.016054995,.67377925,10.218506,9.6441479,.0409333,5.6984348,10.056066,.027258633,.67344666,10.222034,9.6742811,.038394772,5.7317219,10.058668,.024510095,.67486024,10.228176,9.6277962,.036781516,5.7664442
1981,10,1,10.053493,.015660871,.67949307,10.233964,9.6339693,.031856321,5.5932231,10.055136,.016723558,.67716563,10.235388,9.6692381,.040508453,5.5755701,10.05855,.016054995,.67377925,10.218506,9.6441479,.0409333,5.6984348,10.056066,.027258633,.67344666,10.222034,9.6742811,.038394772,5.7317219
1982,1,1,10.053898,.013001786,.68380487,10.232201,9.582552,.033217169,5.5408711,10.053493,.015660871,.67949307,10.233964,9.6339693,.031856321,5.5932231,10.055136,.016723558,.67716563,10.235388,9.6692381,.040508453,5.5755701,10.05855,.016054995,.67377925,10.218506,9.6441479,.0409333,5.6984348
1982,4,1,10.055188,.0090358872,.68299687,10.23491,9.5866947,.033872992,5.5218611,10.053898,.013001786,.68380487,10.232201,9.582552,.033217169,5.5408711,10.053493,.015660871,.67949307,10.233964,9.6339693,.031856321,5.5932231,10.055136,.016723558,.67716563,10.235388,9.6692381,.040508453,5.5755701
1982,7,1,10.060301,.016941354,.68460655,10.237345,9.5613003,.026112527,5.4777179,10.055188,.0090358872,.68299687,10.23491,9.5866947,.033872992,5.5218611,10.053898,.013001786,.68380487,10.232201,9.582552,.033217169,5.5408711,10.053493,.015660871,.67949307,10.233964,9.6339693,.031856321,5.5932231
1982,10,1,10.072082,.011774094,.68698102,10.238806,9.5360231,.022185802,5.4289069,10.060301,.016941354,.68460655,10.237345,9.5613003,.026112527,5.4777179,10.055188,.0090358872,.68299687,10.23491,9.5866947,.033872992,5.5218611,10.053898,.013001786,.68380487,10.232201,9.582552,.033217169,5.5408711
1983,1,1,10.079648,.0082188724,.68707407,10.244716,9.5511513,.020763388,5.4553213,10.072082,.011774094,.68698102,10.238806,9.5360231,.022185802,5.4289069,10.060301,.016941354,.68460655,10.237345,9.5613003,.026112527,5.4777179,10.055188,.0090358872,.68299687,10.23491,9.5866947,.033872992,5.5218611
1983,4,1,10.089375,.0099027548,.68431282,10.249177,9.5882387,.021085288,5.4893508,10.079648,.0082188724,.68707407,10.244716,9.5511513,.020763388,5.4553213,10.072082,.011774094,.68698102,10.238806,9.5360231,.022185802,5.4289069,10.060301,.016941354,.68460655,10.237345,9.5613003,.026112527,5.4777179
1983,7,1,10.10085,.014296252,.67828655,10.261334,9.6131506,.02259725,5.506144,10.089375,.0099027548,.68431282,10.249177,9.5882387,.021085288,5.4893508,10.079648,.0082188724,.68707407,10.244716,9.5511513,.020763388,5.4553213,10.072082,.011774094,.68698102,10.238806,9.5360231,.022185802,5.4289069
1983,10,1,10.108582,.0068049822,.67590147,10.27978,9.6464701,.022528723,5.6113014,10.10085,.014296252,.67828655,10.261334,9.6131506,.02259725,5.506144,10.089375,.0099027548,.68431282,10.249177,9.5882387,.021085288,5.4893508,10.079648,.0082188724,.68707407,10.244716,9.5511513,.020763388,5.4553213
1984,1,1,10.108556,.012259251,.67261028,10.295856,9.6861725,.023122003,5.6261811,10.108582,.0068049822,.67590147,10.27978,9.6464701,.022528723,5.6113014,10.10085,.014296252,.67828655,10.261334,9.6131506,.02259725,5.506144,10.089375,.0099027548,.68431282,10.249177,9.5882387,.021085288,5.4893508
1984,4,1,10.118036,.010956367,.66869724,10.309813,9.7092228,.025074432,5.6454468,10.108556,.012259251,.67261028,10.295856,9.6861725,.023122003,5.6261811,10.108582,.0068049822,.67590147,10.27978,9.6464701,.022528723,5.6113014,10.10085,.014296252,.67828655,10.261334,9.6131506,.02259725,5.506144
1984,7,1,10.124891,.0079432316,.66928899,10.320765,9.716754,.026966844,5.602119,10.118036,.010956367,.66869724,10.309813,9.7092228,.025074432,5.6454468,10.108556,.012259251,.67261028,10.295856,9.6861725,.023122003,5.6261811,10.108582,.0068049822,.67590147,10.27978,9.6464701,.022528723,5.6113014
1984,10,1,10.13222,.0066632465,.66904032,10.325921,9.7180099,.022140045,5.5270452,10.124891,.0079432316,.66928899,10.320765,9.716754,.026966844,5.602119,10.118036,.010956367,.66869724,10.309813,9.7092228,.025074432,5.6454468,10.108556,.012259251,.67261028,10.295856,9.6861725,.023122003,5.6261811
1985,1,1,10.144726,.012372999,.66770518,10.321332,9.7183762,.020348908,5.4979877,10.13222,.0066632465,.66904032,10.325921,9.7180099,.022140045,5.5270452,10.124891,.0079432316,.66928899,10.320765,9.716754,.026966844,5.602119,10.118036,.010956367,.66869724,10.309813,9.7092228,.025074432,5.6454468
1985,4,1,10.151371,.0092987074,.66743016,10.338015,9.7252312,.019055007,5.5016665,10.144726,.012372999,.66770518,10.321332,9.7183762,.020348908,5.4979877,10.13222,.0066632465,.66904032,10.325921,9.7180099,.022140045,5.5270452,10.124891,.0079432316,.66928899,10.320765,9.716754,.026966844,5.602119
1985,7,1,10.160972,.0092457943,.66756785,10.33204,9.7429504,.019008672,5.4227448,10.151371,.0092987074,.66743016,10.338015,9.7252312,.019055007,5.5016665,10.144726,.012372999,.66770518,10.321332,9.7183762,.020348908,5.4979877,10.13222,.0066632465,.66904032,10.325921,9.7180099,.022140045,5.5270452
1985,10,1,10.166723,.0075851763,.66654092,10.340503,9.745594,.019471636,5.4080682,10.160972,.0092457943,.66756785,10.33204,9.7429504,.019008672,5.4227448,10.151371,.0092987074,.66743016,10.338015,9.7252312,.019055007,5.5016665,10.144726,.012372999,.66770518,10.321332,9.7183762,.020348908,5.4979877
1986,1,1,10.167936,.0087035121,.66673583,10.34797,9.7545738,.018846432,5.4353366,10.166723,.0075851763,.66654092,10.340503,9.745594,.019471636,5.4080682,10.160972,.0092457943,.66756785,10.33204,9.7429504,.019008672,5.4227448,10.151371,.0092987074,.66743016,10.338015,9.7252312,.019055007,5.5016665
1986,4,1,10.172357,-.0020713189,.66804135,10.35841,9.7524643,.016727677,5.3436251,10.167936,.0087035121,.66673583,10.34797,9.7545738,.018846432,5.4353366,10.166723,.0075851763,.66654092,10.340503,9.745594,.019471636,5.4080682,10.160972,.0092457943,.66756785,10.33204,9.7429504,.019008672,5.4227448
1986,7,1,10.176672,.0043307804,.66788024,10.362605,9.7639465,.01506202,5.3061366,10.172357,-.0020713189,.66804135,10.35841,9.7524643,.016727677,5.3436251,10.167936,.0087035121,.66673583,10.34797,9.7545738,.018846432,5.4353366,10.166723,.0075851763,.66654092,10.340503,9.745594,.019471636,5.4080682
1986,10,1,10.184206,.0058755777,.66689932,10.361482,9.7581415,.01520321,5.3514791,10.176672,.0043307804,.66788024,10.362605,9.7639465,.01506202,5.3061366,10.172357,-.0020713189,.66804135,10.35841,9.7524643,.016727677,5.3436251,10.167936,.0087035121,.66673583,10.34797,9.7545738,.018846432,5.4353366
1987,1,1,10.191676,.010500421,.66415644,10.366179,9.7554493,.015085557,5.342669,10.184206,.0058755777,.66689932,10.361482,9.7581415,.01520321,5.3514791,10.176672,.0043307804,.66788024,10.362605,9.7639465,.01506202,5.3061366,10.172357,-.0020713189,.66804135,10.35841,9.7524643,.016727677,5.3436251
1987,4,1,10.198326,.0096215568,.6629777,10.353542,9.7662363,.016095566,5.340898,10.191676,.010500421,.66415644,10.366179,9.7554493,.015085557,5.342669,10.184206,.0058755777,.66689932,10.361482,9.7581415,.01520321,5.3514791,10.176672,.0043307804,.66788024,10.362605,9.7639465,.01506202,5.3061366
1987,7,1,10.202589,.0093935421,.66147566,10.368885,9.7758017,.016540552,5.4199595,10.198326,.0096215568,.6629777,10.353542,9.7662363,.016095566,5.340898,10.191676,.010500421,.66415644,10.366179,9.7554493,.015085557,5.342669,10.184206,.0058755777,.66689932,10.361482,9.7581415,.01520321,5.3514791
1987,10,1,10.207524,.0091881538,.65974951,10.379699,9.8033085,.016727677,5.4108868,10.202589,.0093935421,.66147566,10.368885,9.7758017,.016540552,5.4199595,10.198326,.0096215568,.6629777,10.353542,9.7662363,.016095566,5.340898,10.191676,.010500421,.66415644,10.366179,9.7554493,.015085557,5.342669
1988,1,1,10.21777,.0091940602,.66124445,10.391463,9.7950678,.016142443,5.4490194,10.207524,.0091881538,.65974951,10.379699,9.8033085,.016727677,5.4108868,10.202589,.0093935421,.66147566,10.368885,9.7758017,.016540552,5.4199595,10.198326,.0096215568,.6629777,10.353542,9.7662363,.016095566,5.340898
1988,4,1,10.223998,.01185762,.65924764,10.399381,9.8128929,.017264884,5.4509954,10.21777,.0091940602,.66124445,10.391463,9.7950678,.016142443,5.4490194,10.207524,.0091881538,.65974951,10.379699,9.8033085,.016727677,5.4108868,10.202589,.0093935421,.66147566,10.368885,9.7758017,.016540552,5.4199595
1988,7,1,10.233874,.012821853,.65870458,10.406519,9.806221,.01919396,5.5799942,10.223998,.01185762,.65924764,10.399381,9.8128929,.017264884,5.4509954,10.21777,.0091940602,.66124445,10.391463,9.7950678,.016142443,5.4490194,10.207524,.0091881538,.65974951,10.379699,9.8033085,.016727677,5.4108868
1988,10,1,10.240641,.010447572,.65634859,10.413908,9.8234968,.020325864,5.4754171,10.233874,.012821853,.65870458,10.406519,9.806221,.01919396,5.5799942,10.223998,.01185762,.65924764,10.399381,9.8128929,.017264884,5.4509954,10.21777,.0091940602,.66124445,10.391463,9.7950678,.016142443,5.4490194
1989,1,1,10.243974,.012076948,.65413475,10.423374,9.8366213,.02257441,5.5287542,10.240641,.010447572,.65634859,10.413908,9.8234968,.020325864,5.4754171,10.233874,.012821853,.65870458,10.406519,9.806221,.01919396,5.5799942,10.223998,.01185762,.65924764,10.399381,9.8128929,.017264884,5.4509954
1989,4,1,10.245212,.015155287,.65378743,10.418248,9.8488779,.023213154,5.4891858,10.243974,.012076948,.65413475,10.423374,9.8366213,.02257441,5.5287542,10.240641,.010447572,.65634859,10.413908,9.8234968,.020325864,5.4754171,10.233874,.012821853,.65870458,10.406519,9.806221,.01919396,5.5799942
1989,7,1,10.250706,.0063371896,.65266919,10.422755,9.853548,.021727843,5.4571142,10.245212,.015155287,.65378743,10.418248,9.8488779,.023213154,5.4891858,10.243974,.012076948,.65413475,10.423374,9.8366213,.02257441,5.5287542,10.240641,.010447572,.65634859,10.413908,9.8234968,.020325864,5.4754171
1989,10,1,10.258427,.0085659456,.65399516,10.428531,9.8416653,.020648323,5.4241567,10.250706,.0063371896,.65266919,10.422755,9.853548,.021727843,5.4571142,10.245212,.015155287,.65378743,10.418248,9.8488779,.023213154,5.4891858,10.243974,.012076948,.65413475,10.423374,9.8366213,.02257441,5.5287542
1990,1,1,10.2541,.015307915,.65395695,10.428926,9.8554049,.019818295,5.4377747,10.258427,.0085659456,.65399516,10.428531,9.8416653,.020648323,5.4241567,10.250706,.0063371896,.65266919,10.422755,9.853548,.021727843,5.4571142,10.245212,.015155287,.65378743,10.418248,9.8488779,.023213154,5.4891858
1990,4,1,10.261243,.00990122,.65704095,10.432785,9.8490944,.0197952,5.4729428,10.2541,.015307915,.65395695,10.428926,9.8554049,.019818295,5.4377747,10.258427,.0085659456,.65399516,10.428531,9.8416653,.020648323,5.4241567,10.250706,.0063371896,.65266919,10.422755,9.853548,.021727843,5.4571142
1990,7,1,10.265314,.014033567,.65999377,10.430848,9.8376942,.019610357,5.4675961,10.261243,.00990122,.65704095,10.432785,9.8490944,.0197952,5.4729428,10.2541,.015307915,.65395695,10.428926,9.8554049,.019818295,5.4377747,10.258427,.0085659456,.65399516,10.428531,9.8416653,.020648323,5.4241567
1990,10,1,10.258239,.014320578,.66244531,10.420195,9.8199654,.018637681,5.4771748,10.265314,.014033567,.65999377,10.430848,9.8376942,.019610357,5.4675961,10.261243,.00990122,.65704095,10.432785,9.8490944,.0197952,5.4729428,10.2541,.015307915,.65395695,10.428926,9.8554049,.019818295,5.4377747
1991,1,1,10.25604,.0044905301,.66570902,10.420177,9.805891,.015579326,5.4055562,10.258239,.014320578,.66244531,10.420195,9.8199654,.018637681,5.4771748,10.265314,.014033567,.65999377,10.430848,9.8376942,.019610357,5.4675961,10.261243,.00990122,.65704095,10.432785,9.8490944,.0197952,5.4729428
1991,4,1,10.262984,.0055011315,.6667642,10.425065,9.8096724,.014236821,5.3866487,10.25604,.0044905301,.66570902,10.420177,9.805891,.015579326,5.4055562,10.258239,.014320578,.66244531,10.420195,9.8199654,.018637681,5.4771748,10.265314,.014033567,.65999377,10.430848,9.8376942,.019610357,5.4675961
1991,7,1,10.264055,.0070756101,.66737723,10.42625,9.8140383,.01374039,5.3396511,10.262984,.0055011315,.6667642,10.425065,9.8096724,.014236821,5.3866487,10.25604,.0044905301,.66570902,10.420177,9.805891,.015579326,5.4055562,10.258239,.014320578,.66244531,10.420195,9.8199654,.018637681,5.4771748
1991,10,1,10.263715,.0073094796,.66842842,10.431991,9.8186417,.011768602,5.3732395,10.264055,.0070756101,.66737723,10.42625,9.8140383,.01374039,5.3396511,10.262984,.0055011315,.6667642,10.425065,9.8096724,.014236821,5.3866487,10.25604,.0044905301,.66570902,10.420177,9.805891,.015579326,5.4055562
1992,1,1,10.277461,.0069181672,.66841245,10.451023,9.8215637,.0098532503,5.3379226,10.263715,.0073094796,.66842842,10.431991,9.8186417,.011768602,5.3732395,10.264055,.0070756101,.66737723,10.42625,9.8140383,.01374039,5.3396511,10.262984,.0055011315,.6667642,10.425065,9.8096724,.014236821,5.3866487
1992,4,1,10.282132,.0070395069,.66688871,10.459186,9.8366375,.0092516812,5.3460116,10.277461,.0069181672,.66841245,10.451023,9.8215637,.0098532503,5.3379226,10.263715,.0073094796,.66842842,10.431991,9.8186417,.011768602,5.3732395,10.264055,.0070756101,.66737723,10.42625,9.8140383,.01374039,5.3396511
1992,7,1,10.288946,.0069506047,.66700411,10.460859,9.8439064,.0080199735,5.3435774,10.282132,.0070395069,.66688871,10.459186,9.8366375,.0092516812,5.3460116,10.277461,.0069181672,.66841245,10.451023,9.8215637,.0098532503,5.3379226,10.263715,.0073094796,.66842842,10.431991,9.8186417,.011768602,5.3732395
1992,10,1,10.296664,.0077444068,.66689301,10.461219,9.8495502,.0074625053,5.3001156,10.288946,.0069506047,.66700411,10.460859,9.8439064,.0080199735,5.3435774,10.282132,.0070395069,.66688871,10.459186,9.8366375,.0092516812,5.3460116,10.277461,.0069181672,.66841245,10.451023,9.8215637,.0098532503,5.3379226
1993,1,1,10.29719,.0067584496,.66666269,10.464279,9.8470201,.007486769,5.3120232,10.296664,.0077444068,.66689301,10.461219,9.8495502,.0074625053,5.3001156,10.288946,.0069506047,.66700411,10.460859,9.8439064,.0080199735,5.3435774,10.282132,.0070395069,.66688871,10.459186,9.8366375,.0092516812,5.3460116
1993,4,1,10.300521,.0070363106,.66386724,10.463731,9.8510895,.0073897005,5.3588948,10.29719,.0067584496,.66666269,10.464279,9.8470201,.007486769,5.3120232,10.296664,.0077444068,.66689301,10.461219,9.8495502,.0074625053,5.3001156,10.288946,.0069506047,.66700411,10.460859,9.8439064,.0080199735,5.3435774
1993,7,1,10.308873,.0042719063,.66323549,10.461684,9.8436508,.007535289,5.3332982,10.300521,.0070363106,.66386724,10.463731,9.8510895,.0073897005,5.3588948,10.29719,.0067584496,.66666269,10.464279,9.8470201,.007486769,5.3120232,10.296664,.0077444068,.66689301,10.461219,9.8495502,.0074625053,5.3001156
1993,10,1,10.31272,.0056272666,.66243899,10.465404,9.8644753,.0073654274,5.375834,10.308873,.0042719063,.66323549,10.461684,9.8436508,.007535289,5.3332982,10.300521,.0070363106,.66386724,10.463731,9.8510895,.0073897005,5.3588948,10.29719,.0067584496,.66666269,10.464279,9.8470201,.007486769,5.3120232
1994,1,1,10.319892,.0038009081,.6619339,10.470018,9.872201,.0078988904,5.4219055,10.31272,.0056272666,.66243899,10.465404,9.8644753,.0073654274,5.375834,10.308873,.0042719063,.66323549,10.461684,9.8436508,.007535289,5.3332982,10.300521,.0070363106,.66386724,10.463731,9.8510895,.0073897005,5.3588948
1994,4,1,10.324945,.005519982,.65848672,10.47833,9.8933191,.0096609062,5.427897,10.319892,.0038009081,.6619339,10.470018,9.872201,.0078988904,5.4219055,10.31272,.0056272666,.66243899,10.465404,9.8644753,.0073654274,5.375834,10.308873,.0042719063,.66323549,10.461684,9.8436508,.007535289,5.3332982
1994,7,1,10.329527,.0071527837,.65773761,10.481571,9.8943796,.010980296,5.4397736,10.324945,.005519982,.65848672,10.47833,9.8933191,.0096609062,5.427897,10.319892,.0038009081,.6619339,10.470018,9.872201,.0078988904,5.4219055,10.31272,.0056272666,.66243899,10.465404,9.8644753,.0073654274,5.375834
1994,10,1,10.333813,.0052381414,.65497327,10.49259,9.9093523,.012601976,5.437427,10.329527,.0071527837,.65773761,10.481571,9.8943796,.010980296,5.4397736,10.324945,.005519982,.65848672,10.47833,9.8933191,.0096609062,5.427897,10.319892,.0038009081,.6619339,10.470018,9.872201,.0078988904,5.4219055
1995,1,1,10.338592,.0048181387,.65505016,10.500656,9.9070683,.014095084,5.4665399,10.333813,.0052381414,.65497327,10.49259,9.9093523,.012601976,5.437427,10.329527,.0071527837,.65773761,10.481571,9.8943796,.010980296,5.4397736,10.324945,.005519982,.65848672,10.47833,9.8933191,.0096609062,5.427897
1995,4,1,10.345358,.0065104761,.6581592,10.500844,9.9001446,.014614392,5.4507809,10.338592,.0048181387,.65505016,10.500656,9.9070683,.014095084,5.4665399,10.333813,.0052381414,.65497327,10.49259,9.9093523,.012601976,5.437427,10.329527,.0071527837,.65773761,10.481571,9.8943796,.010980296,5.4397736
1995,7,1,10.349266,.0049585942,.65639573,10.507166,9.9092741,.014095084,5.4526682,10.345358,.0065104761,.6581592,10.500844,9.9001446,.014614392,5.4507809,10.338592,.0048181387,.65505016,10.500656,9.9070683,.014095084,5.4665399,10.333813,.0052381414,.65497327,10.49259,9.9093523,.012601976,5.437427
1995,10,1,10.35202,.0053443895,.65708607,10.510188,9.9160614,.013905975,5.4878216,10.349266,.0049585942,.65639573,10.507166,9.9092741,.014095084,5.4526682,10.345358,.0065104761,.6581592,10.500844,9.9001446,.014614392,5.4507809,10.338592,.0048181387,.65505016,10.500656,9.9070683,.014095084,5.4665399
1996,1,1,10.358964,.0062694303,.65945649,10.517589,9.9165516,.013076944,5.4938021,10.35202,.0053443895,.65708607,10.510188,9.9160614,.013905975,5.4878216,10.349266,.0049585942,.65639573,10.507166,9.9092741,.014095084,5.4526682,10.345358,.0065104761,.6581592,10.500844,9.9001446,.014614392,5.4507809
1996,4,1,10.364097,.0086407587,.65781814,10.52459,9.9462004,.012768317,5.5270452,10.358964,.0062694303,.65945649,10.517589,9.9165516,.013076944,5.4938021,10.35202,.0053443895,.65708607,10.510188,9.9160614,.013905975,5.4878216,10.349266,.0049585942,.65639573,10.507166,9.9092741,.014095084,5.4526682
1996,7,1,10.367066,.0053081051,.65622234,10.52968,9.9576893,.012934549,5.5160866,10.364097,.0086407587,.65781814,10.52459,9.9462004,.012768317,5.5270452,10.358964,.0062694303,.65945649,10.517589,9.9165516,.013076944,5.4938021,10.35202,.0053443895,.65708607,10.510188,9.9160614,.013905975,5.4878216
1996,10,1,10.370131,.0084263505,.65468842,10.531866,9.9718142,.012863321,5.5038261,10.367066,.0053081051,.65622234,10.52968,9.9576893,.012934549,5.5160866,10.364097,.0086407587,.65781814,10.52459,9.9462004,.012768317,5.5270452,10.358964,.0062694303,.65945649,10.517589,9.9165516,.013076944,5.4938021
1997,1,1,10.373624,.0055679944,.65308845,10.537202,9.9739361,.012863321,5.4790125,10.370131,.0084263505,.65468842,10.531866,9.9718142,.012863321,5.5038261,10.367066,.0053081051,.65622234,10.52968,9.9576893,.012934549,5.5160866,10.364097,.0086407587,.65781814,10.52459,9.9462004,.012768317,5.5270452
1997,4,1,10.377217,.0041678003,.65186638,10.543546,10.000328,.013432581,5.5019517,10.373624,.0055679944,.65308845,10.537202,9.9739361,.012863321,5.4790125,10.370131,.0084263505,.65468842,10.531866,9.9718142,.012863321,5.5038261,10.367066,.0053081051,.65622234,10.52968,9.9576893,.012934549,5.5160866
1997,7,1,10.387588,.0039955322,.65034389,10.552761,10.00987,.013456272,5.4782195,10.377217,.0041678003,.65186638,10.543546,10.000328,.013432581,5.5019517,10.373624,.0055679944,.65308845,10.537202,9.9739361,.012863321,5.4790125,10.370131,.0084263505,.65468842,10.531866,9.9718142,.012863321,5.5038261
1997,10,1,10.394635,.0043428871,.65033019,10.564205,10.011727,.013408888,5.4933085,10.387588,.0039955322,.65034389,10.552761,10.00987,.013456272,5.4782195,10.377217,.0041678003,.65186638,10.543546,10.000328,.013432581,5.5019517,10.373624,.0055679944,.65308845,10.537202,9.9739361,.012863321,5.4790125
1998,1,1,10.402994,.0010158622,.65026355,10.583027,10.018195,.013432581,5.4343333,10.394635,.0043428871,.65033019,10.564205,10.011727,.013408888,5.4933085,10.387588,.0039955322,.65034389,10.552761,10.00987,.013456272,5.4782195,10.377217,.0041678003,.65186638,10.543546,10.000328,.013432581,5.5019517
1998,4,1,10.413253,.0031558494,.65047848,10.594412,10.020784,.013385192,5.4332414,10.402994,.0010158622,.65026355,10.583027,10.018195,.013432581,5.4343333,10.394635,.0043428871,.65033019,10.564205,10.011727,.013408888,5.4933085,10.387588,.0039955322,.65034389,10.552761,10.00987,.013456272,5.4782195
1998,7,1,10.421264,.0046167923,.65198064,10.601742,10.034168,.013456272,5.3689156,10.413253,.0031558494,.65047848,10.594412,10.020784,.013385192,5.4332414,10.402994,.0010158622,.65026355,10.583027,10.018195,.013432581,5.4343333,10.394635,.0043428871,.65033019,10.564205,10.011727,.013408888,5.4933085
1998,10,1,10.42618,.004135272,.64775246,10.606842,10.059671,.011863986,5.314683,10.421264,.0046167923,.65198064,10.601742,10.034168,.013456272,5.3689156,10.413253,.0031558494,.65047848,10.594412,10.020784,.013385192,5.4332414,10.402994,.0010158622,.65026355,10.583027,10.018195,.013432581,5.4343333
1999,1,1,10.432961,.0043856157,.64780676,10.611992,10.060101,.011553856,5.2534246,10.42618,.004135272,.64775246,10.606842,10.059671,.011863986,5.314683,10.421264,.0046167923,.65198064,10.601742,10.034168,.013456272,5.3689156,10.413253,.0031558494,.65047848,10.594412,10.020784,.013385192,5.4332414
